Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
282412.12847955624,1.4844985,25.851889,-25.643663,23.20291,-15.139245,0.42015243,7.855714,1.1467343e-09
282412.1324806267,2.0538437,27.724611,-32.9883,41.436497,-39.88675,34.433495,-31.535809,-1.9287285e-09
282412.13648169715,3.8330033,26.880787,-40.27195,54.568825,-71.50339,87.18054,-95.53019,9.30473e-10
282412.1404827676,4.8702464,26.770384,-43.42273,55.17094,-59.727528,52.188755,-39.85697,-4.9954874e-10
282412.14448383806,5.808173,24.007093,-38.340153,42.193195,-28.354242,-2.57584,29.472334,-1.6186048e-09
282412.1484849085,6.7718396,17.165043,-23.260498,17.070107,5.8468184,-33.502388,66.408104,-1.4436478e-10
282412.15248597896,7.6587725,9.313563,-3.8011265,-13.870526,37.68612,-46.677895,64.346306,2.0422843e-09
282412.1564870494,8.232835,4.1658154,11.473822,-41.186695,67.07551,-64.20932,34.162754,1.1467343e-09
282412.1604881199,8.601853,-0.056784034,20.99028,-57.149384,77.29595,-61.029762,-13.481924,-1.9287285e-09
282412.1644891903,9.394479,-10.175378,34.375984,-61.021095,37.27135,27.31141,-84.38418,-1.4436478e-10
282412.1684902608,9.832727,-17.509956,38.41218,-40.44289,-5.7662206,52.130238,-46.280457,2.0422843e-09
282412.17249133124,10.152874,-22.882862,40.353832,-20.322775,-50.60441,76.93178,5.558583,1.1467343e-09
282412.1764924017,10.242824,-26.200851,38.656975,-2.6166966,-77.907875,76.645996,40.464058,-1.9287285e-09
282412.18049347214,10.363147,-29.519598,30.206926,39.80127,-66.64323,-35.995132,74.77613,-1.6186048e-09
282412.1844945426,9.706582,-27.620022,14.605041,49.022606,-35.85711,-68.38643,68.47169,-1.4436478e-10
282412.18849561305,8.8187475,-24.685902,-4.749599,46.445217,6.4042087,-54.9701,20.285511,2.0422843e-09
282412.1924966835,8.300085,-22.844816,-20.506615,43.794357,44.47601,-30.645126,-58.83634,1.1467343e-09
282412.19649775396,7.9268723,-20.483688,-30.240633,37.863583,64.21436,-6.576581,-104.99713,-1.9287285e-09
282412.2004988244,6.7577863,-13.881668,-42.892128,-1.521924,55.95849,60.294964,-6.2830386,-4.9954874e-10
282412.20449989487,5.855383,-8.175914,-45.98243,-31.393446,30.540995,72.75206,74.678795,-1.6186048e-09
282412.2085009653,4.5823884,-0.04320023,-38.228825,-43.923336,0.8887521,45.84316,98.4282,-1.4436478e-10
282412.2125020358,3.3380353,8.120198,-26.492424,-45.833725,-30.553131,-7.0684676,52.582184,2.0422843e-09
282412.2165031062,2.4758146,13.317199,-18.957735,-48.502163,-59.124954,-62.00158,-22.032866,1.1467343e-09
282412.2205041766,1.7218901,16.271475,-12.198008,-44.60757,-67.632805,-90.143776,-76.159294,-1.9287285e-09
282412.2245052471,-0.12800945,23.540304,9.062624,-7.794518,-32.998905,-73.024895,-87.03917,-1.4436478e-10
282412.22850631754,-1.6720315,26.84939,24.134613,21.469751,5.121761,-18.88537,-31.550398,2.0422843e-09
282412.232507388,-2.6601472,28.513561,37.323277,44.14625,47.20015,51.245747,75.64103,1.1467343e-09
282412.23650845845,-3.3795948,28.255049,44.772316,56.286438,75.09032,95.02258,137.58453,-1.9287285e-09
282412.2405095289,-4.6404147,27.605885,45.807827,60.72753,69.4384,64.46273,27.95413,-1.6186048e-09
282412.24451059935,-5.8890295,21.998333,33.330185,39.971775,37.93018,27.414728,-26.823084,-1.4436478e-10
282412.2485116698,-6.9855986,15.611841,18.105947,9.942053,-7.4050617,-23.593004,-73.039986,2.0422843e-09
282412.25251274026,-7.773426,11.337537,9.373571,-17.302618,-47.92887,-73.79198,-110.1375,1.1467343e-09
282412.2565138107,-8.398726,7.392596,2.2683601,-37.296623,-68.59111,-93.14629,-100.58714,-1.9287285e-09
282412.26051488117,-9.192837,-2.8265893,-19.989956,-57.809456,-67.14638,-32.904263,33.465206,-1.4436478e-10
282412.2645159516,-9.506416,-11.326326,-32.44011,-49.47341,-30.957865,14.757016,50.665802,2.0422843e-09
282412.2685170221,-9.665169,-17.93113,-41.53723,-42.233616,10.305036,70.75909,64.36251,1.1467343e-09
282412.27251809253,-9.7904625,-22.325249,-45.42325,-32.968224,43.933537,96.58138,56.918217,-1.9287285e-09
282412.276519163,-9.738902,-26.534637,-37.675667,6.6001773,72.98783,42.40688,-62.78781,-1.4436478e-10
282412.28052023344,-9.399821,-27.3725,-22.000486,31.26795,49.053787,-5.526353,-66.318825,2.0422843e-09
282412.2845213039,-9.23673,-28.24606,-10.543248,50.988758,25.101046,-57.17355,-46.721214,1.1467343e-09
282412.28852237435,-9.0961485,-28.47257,-1.8591076,58.83289,3.9369137,-83.57741,-6.9579945,-1.9287285e-09
282412.2925234448,-8.192777,-24.47633,19.285242,44.735718,-50.677868,-45.552258,83.833046,-1.4436478e-10
282412.29652451526,-7.219929,-17.842089,31.135334,19.932827,-61.637764,4.3259273,58.18777,2.0422843e-09
282412.3005255857,-6.661383,-13.715644,38.868744,-0.34383142,-65.19896,58.495243,5.9812093,1.1467343e-09
282412.30452665617,-6.2750525,-10.360407,41.393272,-15.122988,-54.554974,84.63126,-40.16491,-1.9287285e-09
282412.30852772656,-4.938326,0.34435877,36.63907,-38.20401,-0.20390452,54.424488,-96.806206,-1.4436478e-10
282412.312528797,-3.5183167,8.741476,25.883066,-41.186775,31.769142,5.6596656,-52.50417,2.0422843e-09
282412.3165298675,-2.6642413,14.478043,18.309034,-45.018562,65.01053,-60.906235,28.10072,1.1467343e-09
282412.3205309379,-2.0221345,18.292692,10.3449955,-41.523766,80.25681,-104.740974,85.43662,-1.9287285e-09
282412.3245320084,0.13038741,23.663036,-11.816096,-3.918524,32.459984,-55.796005,71.3962,2.0422843e-09
282412.32853307883,1.4158599,27.199984,-26.147192,22.559347,-6.6616454,-5.2162495,26.627026,1.1467343e-09
282412.3325341493,2.3503637,29.220194,-35.223656,40.05006,-40.190178,36.58267,-26.040304,-1.9287285e-09
282412.33653521974,3.8576465,28.775848,-41.940304,52.77763,-66.061195,81.69405,-84.13563,-1.4436478e-10
282412.3405362902,5.1811805,24.835495,-37.496353,42.280323,-45.42453,53.132404,-45.24816,2.0422843e-09
282412.34453736065,6.0625124,21.50362,-33.854122,32.629795,-25.538431,17.97298,19.636948,1.1467343e-09
282412.3485384311,6.6865993,18.436356,-28.244379,21.778534,-8.233788,-12.598586,65.60205,-1.9287285e-09
282412.35253950156,7.8501105,10.751077,-7.8015656,-12.393115,41.95379,-69.07361,91.12801,-1.4436478e-10
282412.356540572,8.602895,2.1822076,9.582499,-35.152233,50.962406,-54.241604,43.49579,2.0422843e-09
282412.36054164247,9.071498,-3.8569438,23.36837,-53.273342,54.687508,-29.125053,-38.655537,1.1467343e-09
282412.3645427129,9.314538,-8.341703,32.991955,-61.18618,47.12896,4.554621,-96.727684,-1.9287285e-09
282412.3685437834,9.638324,-17.379076,36.853527,-37.378033,-8.870118,44.146175,-52.69345,2.0422843e-09
282412.37254485383,9.708137,-22.097475,39.374256,-19.822718,-47.137524,68.53127,15.871992,1.1467343e-09
282412.3765459243,9.723519,-25.429678,38.43543,-5.8940644,-67.313805,67.70639,71.45433,-1.9287285e-09
282412.38054699474,9.859652,-27.812044,23.8867,32.127007,-65.02535,-13.834068,103.02032,-1.4436478e-10
282412.3845480652,9.392356,-26.676731,8.026743,47.120697,-26.946293,-38.720387,50.44759,2.0422843e-09
282412.38854913565,9.116481,-26.551207,-3.7610695,54.768444,16.147736,-61.045666,-35.264782,1.1467343e-09
282412.3925502061,8.804077,-26.149616,-12.8220215,52.88599,49.19895,-63.82174,-99.34595,-1.9287285e-09
282412.3965512765,7.5142074,-19.373257,-27.471907,30.51988,75.85764,8.707755,-101.12833,-1.4436478e-10
282412.40055234695,6.3539004,-11.612839,-33.573296,-0.3755179,54.026894,42.166386,-27.691097,2.0422843e-09
282412.4045534174,5.8500547,-6.6860905,-39.63117,-26.846409,28.440418,75.07274,61.516228,1.1467343e-09
282412.40855448786,5.5020347,-3.1259644,-42.70789,-44.37181,5.311991,79.1341,120.00281,-1.9287285e-09
282412.4125555583,3.8897507,6.453289,-31.869675,-59.16444,-44.265186,5.740414,116.98431,-1.4436478e-10
282412.41655662877,2.1857936,13.93294,-13.60815,-45.362133,-51.41007,-30.831398,31.102829,2.0422843e-09
282412.4205576992,0.9798255,19.300907,0.051602766,-27.029625,-56.64724,-73.665535,-100.416916,1.1467343e-09
282412.4245587697,0.21106592,22.798756,8.590349,-10.310595,-50.49314,-93.18353,-173.91109,-1.9287285e-09
282412.42855984013,-1.1364881,27.947071,28.944242,25.140299,21.555647,6.734711,-73.14766,-1.6186048e-09
282412.4325609106,-2.504013,27.824167,34.967827,36.87346,44.452972,40.777714,-30.917112,-1.4436478e-10
282412.43656198104,-3.9844794,26.244354,36.820644,41.811657,50.58739,50.92787,13.603412,2.0422843e-09
282412.4405630515,-5.043356,25.25887,37.764656,50.040047,55.964333,56.95238,49.730175,1.1467343e-09
282412.44456412195,-5.690809,23.638424,35.156036,51.687637,50.592888,46.74846,47.1517,-1.9287285e-09
282412.4485651924,-6.8135357,16.28045,20.996252,18.797867,-9.746058,-37.44829,-80.28046,-1.4436478e-10
282412.45256626286,-7.846228,8.309189,5.1258554,-13.043385,-40.34851,-54.84181,-66.970535,2.0422843e-09
282412.4565673333,-8.571661,3.542092,-7.816569,-41.367744,-67.42875,-66.61617,-23.768122,1.1467343e-09
282412.46056840377,-8.930826,-0.18965203,-18.286406,-56.592793,-75.61384,-57.726967,25.060547,-1.9287285e-09
282412.4645694742,-9.469581,-9.89876,-32.03587,-55.45171,-34.2857,23.090788,108.95877,-1.4436478e-10
282412.4685705447,-9.738904,-16.918482,-35.44871,-36.161823,7.0530257,44.90275,77.42063,2.0422843e-09
282412.47257161513,-9.817447,-21.735716,-38.910698,-21.12662,44.322105,64.33652,8.502999,1.1467343e-09
282412.4765726856,-9.722681,-24.544817,-40.163,-5.5119405,64.8005,62.9812,-48.926025,-1.9287285e-09
282412.48057375604,-9.50125,-26.412878,-22.103922,29.992699,46.17926,-10.37084,-57.003403,2.0422843e-09
282412.4845748265,-9.334443,-27.395329,-10.977354,53.77733,29.947548,-67.72556,-33.130657,1.1467343e-09
282412.4885758969,-9.190934,-27.541798,-2.0714178,66.48712,11.152391,-99.42056,10.687537,-1.9287285e-09
282412.49257696734,-8.572198,-23.951036,17.894138,54.497578,-39.58078,-51.067844,92.045944,-1.4436478e-10
282412.4965780378,-7.6111107,-17.476593,29.614063,25.559973,-48.39433,6.5236535,66.43973,2.0422843e-09
282412.50057910825,-6.905983,-12.582862,38.155777,1.2221134,-55.7188,75.55361,22.385412,1.1467343e-09
282412.5045801787,-6.405888,-8.809869,42.13213,-17.04158,-51.68559,112.16648,-19.178066,-1.9287285e-09
282412.50858124916,-5.0353637,-0.23826134,38.852345,-46.17441,2.7886028,67.99179,-82.86089,-1.4436478e-10
282412.5125823196,-3.450759,8.005774,26.3904,-48.162205,31.939878,9.160319,-41.965195,2.0422843e-09
282412.51658339007,-2.4211442,13.543783,18.00339,-46.81417,56.575897,-58.61609,28.227585,1.1467343e-09
282412.5205844605,-1.7143772,17.287394,10.582258,-40.685375,64.084946,-97.713234,78.67525,-1.9287285e-09
282412.524585531,0.4705846,23.360968,-13.725034,-3.841034,21.434797,-51.17741,65.56076,2.0422843e-09
282412.52858660143,1.6058488,26.664507,-28.36454,18.254015,-9.869458,-4.3966355,29.403778,1.1467343e-09
282412.5325876719,2.317836,28.232433,-37.592827,31.394836,-32.50777,31.688892,-15.25225,-1.9287285e-09
282412.53658874234,3.8142242,27.224094,-42.90859,48.419174,-58.261543,75.85177,-97.938515,-1.4436478e-10
282412.5405898128,5.1982393,23.498962,-37.97363,41.76311,-42.822277,52.113625,-48.596066,2.0422843e-09
282412.54459088325,6.128436,21.29723,-34.76175,35.620266,-27.923744,17.490757,24.249325,1.1467343e-09
282412.5485919537,6.7500834,19.138788,-30.782187,24.16419,-9.660329,-18.369215,90.527954,-1.9287285e-09
282412.55259302416,7.946212,10.550204,-11.704826,-14.078628,43.108658,-72.83479,155.80258,-1.4436478e-10
282412.5565940946,8.609369,1.7301271,8.582763,-34.181107,50.693943,-48.807796,66.441986,2.0422843e-09
282412.56059516507,9.053215,-4.7268643,25.187708,-50.6345,57.159042,-19.496065,-77.542786,1.1467343e-09
282412.5645962355,9.30582,-9.213357,35.249706,-59.361813,52.726624,7.9201837,-169.4982,-1.9287285e-09
282412.568597306,9.448707,-16.859573,43.37558,-41.606724,-6.48822,73.26435,-178.28032,-1.4436478e-10
282412.5725983764,9.650209,-22.041368,40.404915,-12.545301,-38.46741,57.593292,-110.7391,2.0422843e-09
282412.5765994468,10.028173,-25.87871,36.96133,12.001796,-65.30667,28.494518,23.538092,1.1467343e-09
282412.5806005173,10.24392,-27.910376,31.64051,27.205488,-72.63869,-5.8281474,123.75933,-1.9287285e-09
282412.58460158773,9.808353,-28.089956,13.824763,47.982063,-32.144352,-76.359314,57.31844,-1.4436478e-10
282412.5886026582,9.000152,-25.230087,-4.2183228,44.644863,11.237572,-65.72281,-12.206366,2.0422843e-09
282412.59260372864,8.351515,-23.121227,-19.281147,42.122272,53.838024,-47.46308,-96.49445,1.1467343e-09
282412.5966047991,7.754978,-20.727955,-29.47127,34.598034,78.88292,-20.321623,-123.37599,-1.9287285e-09
282412.60060586955,6.585976,-13.0978155,-38.56891,-1.0227758,69.56411,55.189495,-20.449179,-1.4436478e-10
282412.60460694,5.4512396,-5.482071,-37.453003,-24.739511,26.86275,54.64192,22.049362,2.0422843e-09
282412.60860801046,4.5960655,0.14715871,-37.462795,-41.653755,-17.097393,44.826817,86.21928,1.1467343e-09
282412.6126090809,3.8587823,4.6185465,-35.057343,-50.489048,-47.75293,26.752104,120.40833,-1.9287285e-09
282412.61661015137,2.5578089,12.355683,-17.012741,-46.004112,-74.092445,-45.805614,7.2932796,-1.4436478e-10
282412.6206112218,1.0932138,18.797771,0.8151297,-22.800087,-52.542297,-51.86952,-34.194405,2.0422843e-09
282412.6246122923,-0.0275316,24.470211,15.023714,-3.7762072,-27.964993,-52.16543,-68.19775,1.1467343e-09
282412.6286133627,-0.95196027,28.294395,24.312817,9.985702,-4.8606834,-34.305717,-59.569168,-1.9287285e-09
282412.6326144332,-2.8592858,28.555962,32.708786,37.81406,37.82582,24.30591,31.325998,2.0422843e-09
282412.63661550364,-3.8348393,27.834797,36.95198,54.491436,62.346584,70.47967,104.70793,1.1467343e-09
282412.6406165741,-4.4779787,26.041744,38.55799,57.01404,70.17025,89.410355,125.59981,-1.9287285e-09
282412.64461764455,-5.72405,23.242699,35.711163,37.868866,25.32689,1.7742786,-8.244921,-1.6186048e-09
282412.648618715,-6.854789,16.461023,23.272718,10.486363,-5.0920324,-33.177574,-47.7281,-1.4436478e-10
282412.65261978545,-7.8327966,8.223653,5.951496,-16.420387,-32.3977,-50.72351,-42.876247,2.0422843e-09
282412.6566208559,-8.499307,2.2809956,-7.4844036,-37.109512,-58.902634,-59.825302,-23.569086,1.1467343e-09
282412.66062192636,-8.990208,-1.8917661,-16.475489,-50.239906,-70.10713,-45.446682,0.9679855,-1.9287285e-09
282412.6646229968,-9.698934,-10.497346,-31.053497,-53.701344,-34.083076,31.822197,87.627686,-1.4436478e-10
282412.6686240672,-9.878782,-16.87345,-36.424255,-33.543674,6.0340424,48.802624,67.26552,2.0422843e-09
282412.67262513767,-10.090349,-20.582615,-39.84071,-17.058773,43.55677,70.412025,8.937691,1.1467343e-09
282412.6766262081,-10.155183,-22.740637,-38.840836,-4.2386017,63.521362,72.24993,-52.83222,-1.9287285e-09
282412.6806272786,-9.584208,-26.586416,-26.526718,30.04354,58.69907,-16.79688,-91.67249,-1.4436478e-10
282412.68462834903,-9.109006,-26.529135,-10.535577,44.336464,23.933157,-47.539566,-15.28312,2.0422843e-09
282412.6886294195,-8.993524,-26.619146,2.3857408,53.13385,-9.762466,-77.93698,88.51214,1.1467343e-09
282412.69263048994,-8.845706,-25.987051,12.70305,51.446342,-36.715683,-79.30624,149.3009,-1.9287285e-09
282412.6966315604,-7.5824795,-17.404161,27.963558,20.349186,-51.00794,-1.4932216,88.36195,2.0422843e-09
282412.70063263085,-6.733026,-12.5931225,36.553,-1.0611182,-56.47202,59.508213,-9.221529,1.1467343e-09
282412.7046337013,-5.989759,-9.036505,39.887753,-18.125437,-50.074066,90.76563,-81.00221,-1.9287285e-09
282412.70863477176,-4.613326,0.43450028,36.64464,-46.642967,6.375618,52.0017,-184.84418,-1.4436478e-10
282412.7126358422,-3.1616712,8.66158,25.419315,-47.920452,34.333935,2.7521315,-143.56871,2.0422843e-09
282412.71663691266,-2.1435442,14.162278,16.181284,-47.259007,56.15478,-49.87227,-23.512856,1.1467343e-09
282412.7206379831,-1.402437,17.606209,8.00608,-42.033897,61.863625,-79.63691,84.510086,-1.9287285e-09
282412.7246390536,0.19289939,23.282768,-10.877446,-7.433037,28.894358,-59.905067,93.09693,-1.4436478e-10
282412.728640124,1.6286,25.569208,-24.074371,21.479618,-6.112247,-11.08481,28.293964,2.0422843e-09
282412.7326411945,2.5080838,26.951603,-34.835396,44.162045,-37.478096,45.47786,-64.26396,1.1467343e-09
282412.73664226494,3.1231802,27.161953,-40.546753,55.67687,-55.784447,81.43591,-108.88123,-1.9287285e-09
282412.7406433354,4.6367064,26.176136,-42.026356,60.913845,-55.13336,58.254566,-39.713444,-1.6186048e-09
282412.74464440584,5.913722,20.844448,-31.825106,41.93301,-33.652626,32.153427,8.207253,-1.4436478e-10
282412.7486454763,7.086003,14.485373,-17.515198,11.682023,4.843794,-12.741981,39.14172,2.0422843e-09
282412.75264654675,7.919208,10.265694,-8.382309,-15.383166,45.037136,-65.94945,74.708084,1.1467343e-09
282412.7566476172,8.460156,6.526239,-0.7786125,-34.18405,67.25255,-90.827644,80.15083,-1.9287285e-09
282412.7606486876,9.071543,-2.6237345,22.889956,-61.724236,60.603294,-11.679082,-54.10386,-1.6186048e-09
282412.76464975806,9.409984,-10.516184,32.160892,-54.387157,32.218395,23.435686,-72.23843,-1.4436478e-10
282412.7686508285,9.574667,-17.5971,37.634357,-34.75327,-6.555478,44.025135,-41.277325,2.0422843e-09
282412.77265189897,9.673409,-22.26508,41.57301,-17.612837,-39.91048,56.94729,8.3373375,1.1467343e-09
282412.7766529694,9.825827,-24.921738,40.67354,-3.2415764,-58.18561,47.3194,48.468815,-1.9287285e-09
282412.7806540399,10.1037245,-29.78625,29.135824,39.32283,-57.32373,-49.770275,73.574425,-1.6186048e-09
